GPU  Binding: Process 0 [(p,q)=(0,0)] GPU: 0, pciBusID c1 
Local matrix size = 15.4115 GBs
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || Panel Copy(s) | pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |               |            |            |            |           |              |             |               
 23.4% | 000029952 |    0.0925739  | 1.745e+04| 2.186e+04| 2.308e+04|   4.300e-03   |  7.366e-02 |  1.089e-02 |  0.000e+00 | 1.206e-02 |   1.594e-03  |  8.007e+04  |    7.405e+04   
 23.7% | 000030336 |    0.0913295  | 1.767e+04| 2.187e+04| 2.314e+04|   4.205e-03   |  7.297e-02 |  1.023e-02 |  0.000e+00 | 1.151e-02 |   1.671e-03  |  8.052e+04  |    7.410e+04   
 24.0% | 000030720 |    0.0924093  | 1.765e+04| 2.176e+04| 2.323e+04|   4.336e-03   |  7.316e-02 |  1.033e-02 |  0.000e+00 | 1.296e-02 |   9.296e-04  |  7.896e+04  |    7.414e+04   
 24.3% | 000031104 |    0.0925299  | 1.725e+04| 2.182e+04| 2.309e+04|   3.989e-03   |  7.400e-02 |  1.159e-02 |  0.000e+00 | 1.270e-02 |   6.149e-04  |  7.824e+04  |    7.418e+04   
 24.6% | 000031488 |    0.0902876  | 1.729e+04| 2.183e+04| 2.316e+04|   4.233e-03   |  7.198e-02 |  1.148e-02 |  0.000e+00 | 1.272e-02 |   3.786e-04  |  7.955e+04  |    7.422e+04   
 24.9% | 000031872 |    0.0900999  | 1.733e+04| 2.189e+04| 2.312e+04|   4.019e-03   |  7.194e-02 |  1.131e-02 |  0.000e+00 | 1.189e-02 |   1.287e-03  |  7.908e+04  |    7.426e+04   
 25.2% | 000032256 |    0.0878824  | 1.741e+04| 2.189e+04| 2.300e+04|   4.133e-03   |  7.089e-02 |  1.037e-02 |  0.000e+00 | 1.145e-02 |   4.016e-04  |  8.043e+04  |    7.431e+04   
 25.5% | 000032640 |    0.0892688  | 1.734e+04| 2.188e+04| 2.312e+04|   4.235e-03   |  7.119e-02 |  1.048e-02 |  0.000e+00 | 1.247e-02 |   3.725e-04  |  7.855e+04  |    7.435e+04   
 25.8% | 000033024 |    0.0881699  | 1.743e+04| 2.190e+04| 2.306e+04|   4.050e-03   |  7.146e-02 |  1.107e-02 |  0.000e+00 | 1.126e-02 |   3.831e-04  |  7.889e+04  |    7.438e+04   
 26.1% | 000033408 |    0.0865315  | 1.730e+04| 2.190e+04| 2.314e+04|   4.030e-03   |  7.020e-02 |  1.022e-02 |  0.000e+00 | 1.095e-02 |   3.728e-04  |  7.974e+04  |    7.443e+04   
 26.4% | 000033792 |    0.0877222  | 1.729e+04| 2.195e+04| 2.302e+04|   4.039e-03   |  7.054e-02 |  1.031e-02 |  0.000e+00 | 1.174e-02 |   3.885e-04  |  7.802e+04  |    7.445e+04   
