GPU  Binding: Process 0 [(p,q)=(0,0)] GPU: 0, pciBusID c1 
Local matrix size = 15.4115 GBs
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || Panel Copy(s) | pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |               |            |            |            |           |              |             |               
 23.4% | 000029952 |    0.0926550  | 1.732e+04| 2.133e+04| 2.243e+04|   4.193e-03   |  7.382e-02 |  1.090e-02 |  0.000e+00 | 1.184e-02 |   1.854e-03  |  8.000e+04  |    7.992e+04   
 23.7% | 000030336 |    0.0917592  | 1.716e+04| 2.134e+04| 2.239e+04|   4.156e-03   |  7.292e-02 |  1.019e-02 |  0.000e+00 | 1.240e-02 |   1.368e-03  |  8.015e+04  |    7.992e+04   
 24.0% | 000030720 |    0.0913731  | 1.729e+04| 2.129e+04| 2.235e+04|   4.163e-03   |  7.243e-02 |  1.066e-02 |  0.000e+00 | 1.277e-02 |   1.043e-03  |  7.985e+04  |    7.992e+04   
 24.3% | 000031104 |    0.0909761  | 1.662e+04| 2.128e+04| 2.225e+04|   3.967e-03   |  7.237e-02 |  1.179e-02 |  0.000e+00 | 1.247e-02 |   9.653e-04  |  7.957e+04  |    7.991e+04   
 24.6% | 000031488 |    0.0906407  | 1.693e+04| 2.135e+04| 2.231e+04|   4.018e-03   |  7.243e-02 |  1.152e-02 |  0.000e+00 | 1.280e-02 |   3.978e-04  |  7.924e+04  |    7.991e+04   
 24.9% | 000031872 |    0.0909103  | 1.698e+04| 2.137e+04| 2.233e+04|   4.135e-03   |  7.276e-02 |  1.151e-02 |  0.000e+00 | 1.204e-02 |   9.701e-04  |  7.838e+04  |    7.989e+04   
 25.2% | 000032256 |    0.0887614  | 1.689e+04| 2.137e+04| 2.222e+04|   4.071e-03   |  7.161e-02 |  1.080e-02 |  0.000e+00 | 1.169e-02 |   4.307e-04  |  7.963e+04  |    7.989e+04   
 25.5% | 000032640 |    0.0896774  | 1.698e+04| 2.139e+04| 2.218e+04|   4.042e-03   |  7.189e-02 |  1.097e-02 |  0.000e+00 | 1.227e-02 |   4.988e-04  |  7.819e+04  |    7.988e+04   
 25.8% | 000033024 |    0.0889001  | 1.694e+04| 2.135e+04| 2.218e+04|   4.140e-03   |  7.206e-02 |  1.126e-02 |  0.000e+00 | 1.107e-02 |   5.587e-04  |  7.824e+04  |    7.986e+04   
 26.1% | 000033408 |    0.0868195  | 1.688e+04| 2.142e+04| 2.227e+04|   4.086e-03   |  7.035e-02 |  1.032e-02 |  0.000e+00 | 1.095e-02 |   4.759e-04  |  7.947e+04  |    7.986e+04   
 26.4% | 000033792 |    0.0874681  | 1.704e+04| 2.139e+04| 2.229e+04|   4.010e-03   |  7.001e-02 |  1.013e-02 |  0.000e+00 | 1.201e-02 |   3.915e-04  |  7.824e+04  |    7.984e+04   
 26.7% | 000034176 |    0.0877256  | 1.801e+04| 2.152e+04| 2.209e+04|   3.892e-03   |  7.074e-02 |  1.191e-02 |  0.000e+00 | 1.171e-02 |   1.690e-04  |  7.738e+04  |    7.982e+04   
 27.0% | 000034560 |    0.0872465  | 1.796e+04| 2.157e+04| 2.224e+04|   3.911e-03   |  7.023e-02 |  1.163e-02 |  0.000e+00 | 1.177e-02 |   3.589e-04  |  7.717e+04  |    7.980e+04   
 27.3% | 000034944 |    0.0869913  | 1.795e+04| 2.156e+04| 2.208e+04|   3.982e-03   |  6.968e-02 |  1.134e-02 |  0.000e+00 | 1.198e-02 |   3.515e-04  |  7.676e+04  |    7.978e+04   
 27.6% | 000035328 |    0.0857593  | 1.764e+04| 2.169e+04| 2.184e+04|   4.001e-03   |  6.877e-02 |  1.080e-02 |  0.000e+00 | 1.166e-02 |   3.371e-04  |  7.723e+04  |    7.976e+04   
 27.9% | 000035712 |    0.0861174  | 1.755e+04| 2.164e+04| 2.183e+04|   4.146e-03   |  6.879e-02 |  1.065e-02 |  0.000e+00 | 1.187e-02 |   3.600e-04  |  7.627e+04  |    7.973e+04   
 28.2% | 000036096 |    0.0851348  | 1.753e+04| 2.167e+04| 2.193e+04|   4.099e-03   |  6.892e-02 |  1.083e-02 |  0.000e+00 | 1.076e-02 |   3.478e-04  |  7.651e+04  |    7.971e+04   
 28.5% | 000036480 |    0.0847746  | 1.761e+04| 2.168e+04| 2.189e+04|   3.959e-03   |  6.860e-02 |  9.904e-03 |  0.000e+00 | 1.093e-02 |   3.526e-04  |  7.620e+04  |    7.968e+04   
 28.8% | 000036864 |    0.0852698  | 1.750e+04| 2.166e+04| 2.194e+04|   4.157e-03   |  6.847e-02 |  1.025e-02 |  0.000e+00 | 1.129e-02 |   3.544e-04  |  7.512e+04  |    7.964e+04   
 29.1% | 000037248 |    0.0840295  | 1.737e+04| 2.172e+04| 2.192e+04|   3.696e-03   |  6.791e-02 |  1.174e-02 |  0.000e+00 | 1.110e-02 |   1.227e-04  |  7.559e+04  |    7.961e+04   
 29.4% | 000037632 |    0.0843636  | 1.721e+04| 2.182e+04| 2.155e+04|   4.076e-03   |  6.760e-02 |  1.133e-02 |  0.000e+00 | 1.134e-02 |   3.375e-04  |  7.466e+04  |    7.958e+04   
 29.7% | 000038016 |    0.0841384  | 1.719e+04| 2.180e+04| 2.166e+04|   3.929e-03   |  6.734e-02 |  1.121e-02 |  0.000e+00 | 1.157e-02 |   3.205e-04  |  7.422e+04  |    7.954e+04   
 30.0% | 000038400 |    0.0830618  | 1.705e+04| 2.178e+04| 2.179e+04|   3.976e-03   |  6.626e-02 |  1.043e-02 |  0.000e+00 | 1.152e-02 |   3.365e-04  |  7.455e+04  |    7.950e+04   
 30.3% | 000038784 |    0.0830797  | 1.706e+04| 2.180e+04| 2.154e+04|   3.905e-03   |  6.656e-02 |  1.052e-02 |  0.000e+00 | 1.131e-02 |   3.362e-04  |  7.390e+04  |    7.946e+04   
 30.6% | 000039168 |    0.0819534  | 1.696e+04| 2.178e+04| 2.173e+04|   3.960e-03   |  6.658e-02 |  1.084e-02 |  0.000e+00 | 1.011e-02 |   3.183e-04  |  7.427e+04  |    7.942e+04   
 30.9% | 000039552 |    0.0809239  | 1.713e+04| 2.181e+04| 2.154e+04|   3.911e-03   |  6.570e-02 |  9.974e-03 |  0.000e+00 | 1.006e-02 |   3.243e-04  |  7.457e+04  |    7.939e+04   
 31.2% | 000039936 |    0.0824439  | 1.701e+04| 2.182e+04| 2.157e+04|   3.945e-03   |  6.580e-02 |  1.012e-02 |  0.000e+00 | 1.138e-02 |   3.130e-04  |  7.256e+04  |    7.934e+04   
 31.5% | 000040320 |    0.0810712  | 1.674e+04| 2.194e+04| 2.148e+04|   3.718e-03   |  6.553e-02 |  1.146e-02 |  0.000e+00 | 1.049e-02 |   9.903e-05  |  7.315e+04  |    7.930e+04   
 31.8% | 000040704 |    0.0819021  | 1.687e+04| 2.201e+04| 2.109e+04|   3.832e-03   |  6.596e-02 |  1.135e-02 |  0.000e+00 | 1.085e-02 |   3.030e-04  |  7.177e+04  |    7.925e+04   
 32.1% | 000041088 |    0.0821910  | 1.679e+04| 2.200e+04| 2.134e+04|   3.861e-03   |  6.604e-02 |  1.128e-02 |  0.000e+00 | 1.104e-02 |   2.979e-04  |  7.089e+04  |    7.919e+04   
